frame.time_epoch	frame.len	eth.src	eth.dst	ip.src	ip.dst	tcp.srcport	tcp.dstport	udp.srcport	udp.dstport	icmp.type	icmp.code	arp.opcode	arp.src.hw_mac	arp.src.proto_ipv4	arp.dst.hw_mac	arp.dst.proto_ipv4	ipv6.src	ipv6.dst
1736504878.949229000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.112.112	192.168.0.1	20	80											
1736504878.965750000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.113.113	192.168.0.1	20	80											
1736504878.982465000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.114.114	192.168.0.1	20	80											
1736504878.996207000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.115.115	192.168.0.1	20	80											
1736504879.013009000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.116.116	192.168.0.1	20	80											
1736504879.029757000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.117.117	192.168.0.1	20	80											
1736504879.044038000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.118.118	192.168.0.1	20	80											
1736504879.061048000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.119.119	192.168.0.1	20	80											
1736504879.075240000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.120.120	192.168.0.1	20	80											
1736504879.090977000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.121.121	192.168.0.1	20	80											
1736504879.106782000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.122.122	192.168.0.1	20	80											
1736504879.123449000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.123.123	192.168.0.1	20	80											
1736504879.138996000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.124.124	192.168.0.1	20	80											
1736504879.154075000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.125.125	192.168.0.1	20	80											
1736504879.169393000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.126.126	192.168.0.1	20	80											
1736504879.185609000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.127.127	192.168.0.1	20	80											
1736504879.201201000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.128.128	192.168.0.1	20	80											
1736504879.216491000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.129.129	192.168.0.1	20	80											
1736504879.234017000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.130.130	192.168.0.1	20	80											
1736504879.250057000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.131.131	192.168.0.1	20	80											
1736504879.264857000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.132.132	192.168.0.1	20	80											
1736504879.280874000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.133.133	192.168.0.1	20	80											
1736504879.295673000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.134.134	192.168.0.1	20	80											
1736504879.312247000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.135.135	192.168.0.1	20	80											
1736504879.327153000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.136.136	192.168.0.1	20	80											
1736504879.343778000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.137.137	192.168.0.1	20	80											
1736504879.359640000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.138.138	192.168.0.1	20	80											
1736504879.375169000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.139.139	192.168.0.1	20	80											
1736504879.390876000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.140.140	192.168.0.1	20	80											
1736504879.406826000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.141.141	192.168.0.1	20	80											
1736504879.423514000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.142.142	192.168.0.1	20	80											
1736504879.438335000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.143.143	192.168.0.1	20	80											
1736504879.453769000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.144.144	192.168.0.1	20	80											
1736504879.469536000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.145.145	192.168.0.1	20	80											
1736504879.485299000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.146.146	192.168.0.1	20	80											
1736504879.500713000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.147.147	192.168.0.1	20	80											
1736504879.516683000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.148.148	192.168.0.1	20	80											
1736504879.532967000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.149.149	192.168.0.1	20	80											
1736504879.548486000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.150.150	192.168.0.1	20	80											
1736504879.563056000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.151.151	192.168.0.1	20	80											
1736504879.578834000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.152.152	192.168.0.1	20	80											
1736504879.595595000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.153.153	192.168.0.1	20	80											
1736504879.611189000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.154.154	192.168.0.1	20	80											
1736504879.626868000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.155.155	192.168.0.1	20	80											
1736504879.642012000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.156.156	192.168.0.1	20	80											
1736504879.657462000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.157.157	192.168.0.1	20	80											
1736504879.674639000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.158.158	192.168.0.1	20	80											
1736504879.689703000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.159.159	192.168.0.1	20	80											
1736504879.705409000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.160.160	192.168.0.1	20	80											
1736504879.720794000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.161.161	192.168.0.1	20	80											
1736504879.736414000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.162.162	192.168.0.1	20	80											
1736504879.751714000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.163.163	192.168.0.1	20	80											
1736504879.768519000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.164.164	192.168.0.1	20	80											
1736504879.779436000	42	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b									1	68:3e:26:98:82:67	192.168.0.163	b0:0a:d5:d3:d2:2b	192.168.0.1		
1736504879.784418000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.165.165	192.168.0.1	20	80											
1736504879.792844000	42	b0:0a:d5:d3:d2:2b	68:3e:26:98:82:67									2	b0:0a:d5:d3:d2:2b	192.168.0.1	68:3e:26:98:82:67	192.168.0.163		
1736504879.799442000	42	b0:0a:d5:d3:d2:2b	ff:ff:ff:ff:ff:ff									1	b0:0a:d5:d3:d2:2b	192.168.0.1	00:00:00:00:00:00	192.168.0.163		
1736504879.799481000	42	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b									2	68:3e:26:98:82:67	192.168.0.163	b0:0a:d5:d3:d2:2b	192.168.0.1		
1736504879.799857000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.166.166	192.168.0.1	20	80											
1736504879.815889000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.167.167	192.168.0.1	20	80											
1736504879.831703000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.168.168	192.168.0.1	20	80											
1736504879.846856000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.169.169	192.168.0.1	20	80											
1736504879.862407000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.170.170	192.168.0.1	20	80											
1736504879.878307000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.171.171	192.168.0.1	20	80											
1736504879.893587000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.172.172	192.168.0.1	20	80											
1736504879.909283000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.173.173	192.168.0.1	20	80											
1736504879.925040000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.174.174	192.168.0.1	20	80											
1736504879.940254000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.175.175	192.168.0.1	20	80											
1736504879.956933000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.176.176	192.168.0.1	20	80											
1736504879.972404000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.177.177	192.168.0.1	20	80											
1736504879.990923000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.178.178	192.168.0.1	20	80											
1736504880.003473000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.179.179	192.168.0.1	20	80											
1736504880.020419000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.180.180	192.168.0.1	20	80											
1736504880.035742000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.181.181	192.168.0.1	20	80											
1736504880.051581000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.182.182	192.168.0.1	20	80											
1736504880.066240000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.183.183	192.168.0.1	20	80											
1736504880.081611000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.184.184	192.168.0.1	20	80											
1736504880.098497000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.185.185	192.168.0.1	20	80											
1736504880.114292000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.186.186	192.168.0.1	20	80											
1736504880.129225000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.187.187	192.168.0.1	20	80											
1736504880.145570000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.188.188	192.168.0.1	20	80											
1736504880.160598000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.189.189	192.168.0.1	20	80											
1736504880.178024000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.190.190	192.168.0.1	20	80											
1736504880.192996000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.191.191	192.168.0.1	20	80											
1736504880.208584000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.192.192	192.168.0.1	20	80											
1736504880.224768000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.193.193	192.168.0.1	20	80											
1736504880.240969000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.194.194	192.168.0.1	20	80											
1736504880.255877000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.195.195	192.168.0.1	20	80											
1736504880.271812000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.196.196	192.168.0.1	20	80											
1736504880.287848000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.197.197	192.168.0.1	20	80											
1736504880.302853000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.198.198	192.168.0.1	20	80											
1736504880.314526000	82	5a:9e:76:0d:d1:c9	01:00:5e:00:00:fb	192.168.0.173	224.0.0.251			5353	5353									
1736504880.314526000	102	5a:9e:76:0d:d1:c9	33:33:00:00:00:fb					5353	5353								fe80::589e:76ff:fe0d:d1c9	ff02::fb
1736504880.314526000	252	5a:9e:76:0d:d1:c9	01:00:5e:00:00:fb	192.168.0.173	224.0.0.251			5353	5353									
1736504880.314526000	284	5a:9e:76:0d:d1:c9	33:33:00:00:00:fb					5353	5353								fe80::589e:76ff:fe0d:d1c9	ff02::fb
1736504880.319614000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.199.199	192.168.0.1	20	80											
1736504880.334585000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.200.200	192.168.0.1	20	80											
1736504880.350611000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.201.201	192.168.0.1	20	80											
1736504880.366723000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.202.202	192.168.0.1	20	80											
1736504880.381513000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.203.203	192.168.0.1	20	80											
1736504880.397484000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.204.204	192.168.0.1	20	80											
1736504880.413385000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.205.205	192.168.0.1	20	80											
1736504880.429069000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.206.206	192.168.0.1	20	80											
1736504880.444804000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.207.207	192.168.0.1	20	80											
1736504880.460167000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.208.208	192.168.0.1	20	80											
1736504880.476758000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.209.209	192.168.0.1	20	80											
1736504880.491553000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.210.210	192.168.0.1	20	80											
1736504880.507354000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.211.211	192.168.0.1	20	80											
1736504880.523303000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.212.212	192.168.0.1	20	80											
1736504880.538859000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.213.213	192.168.0.1	20	80											
1736504880.555176000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.214.214	192.168.0.1	20	80											
1736504880.569981000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.215.215	192.168.0.1	20	80											
1736504880.584834000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.216.216	192.168.0.1	20	80											
1736504880.601226000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.217.217	192.168.0.1	20	80											
1736504880.616845000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.218.218	192.168.0.1	20	80											
1736504880.633246000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.219.219	192.168.0.1	20	80											
1736504880.648382000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.220.220	192.168.0.1	20	80											
1736504880.664283000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.221.221	192.168.0.1	20	80											
1736504880.680347000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.222.222	192.168.0.1	20	80											
1736504880.712283000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.223.223	192.168.0.1	20	80											
1736504880.744308000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.224.224	192.168.0.1	20	80											
1736504880.759117000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.225.225	192.168.0.1	20	80											
1736504880.774142000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.226.226	192.168.0.1	20	80											
1736504880.789375000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.227.227	192.168.0.1	20	80											
1736504880.805243000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.228.228	192.168.0.1	20	80											
1736504880.821544000	42	b0:0a:d5:d3:d2:2b	ff:ff:ff:ff:ff:ff									1	b0:0a:d5:d3:d2:2b	192.168.0.1	00:00:00:00:00:00	192.168.0.44		
1736504880.822374000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.229.229	192.168.0.1	20	80											
1736504880.837983000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.230.230	192.168.0.1	20	80											
1736504880.853575000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.231.231	192.168.0.1	20	80											
1736504880.885274000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.232.232	192.168.0.1	20	80											
1736504880.899845000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.233.233	192.168.0.1	20	80											
1736504880.916195000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.234.234	192.168.0.1	20	80											
1736504880.931433000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.235.235	192.168.0.1	20	80											
1736504880.947621000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.236.236	192.168.0.1	20	80											
1736504880.963099000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.237.237	192.168.0.1	20	80											
1736504880.978960000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.238.238	192.168.0.1	20	80											
1736504880.993729000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.239.239	192.168.0.1	20	80											
1736504881.011114000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.240.240	192.168.0.1	20	80											
1736504881.026093000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.241.241	192.168.0.1	20	80											
1736504881.040919000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.242.242	192.168.0.1	20	80											
1736504881.057385000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.243.243	192.168.0.1	20	80											
1736504881.072040000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.244.244	192.168.0.1	20	80											
1736504881.088585000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.245.245	192.168.0.1	20	80											
1736504881.103466000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.246.246	192.168.0.1	20	80											
1736504881.120196000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.247.247	192.168.0.1	20	80											
1736504881.136073000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.248.248	192.168.0.1	20	80											
1736504881.151851000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.249.249	192.168.0.1	20	80											
1736504881.166806000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.250.250	192.168.0.1	20	80											
1736504881.183973000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.251.251	192.168.0.1	20	80											
1736504881.197935000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.252.252	192.168.0.1	20	80											
1736504881.214397000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.253.253	192.168.0.1	20	80											
1736504881.230907000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.254.254	192.168.0.1	20	80											
1736504881.247553000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.255.255	192.168.0.1	20	80											
1736504881.261796000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.0.0	192.168.0.1	20	80											
1736504881.277748000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.1.1	192.168.0.1	20	80											
1736504881.293091000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.2.2	192.168.0.1	20	80											
1736504881.308094000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.3.3	192.168.0.1	20	80											
1736504881.323869000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.4.4	192.168.0.1	20	80											
1736504881.340654000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.5.5	192.168.0.1	20	80											
1736504881.355866000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.6.6	192.168.0.1	20	80											
1736504881.371310000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.7.7	192.168.0.1	20	80											
1736504881.386207000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.8.8	192.168.0.1	20	80											
1736504881.402225000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.9.9	192.168.0.1	20	80											
1736504881.418808000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.10.10	192.168.0.1	20	80											
1736504881.434266000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.11.11	192.168.0.1	20	80											
1736504881.449412000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.12.12	192.168.0.1	20	80											
1736504881.465879000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.13.13	192.168.0.1	20	80											
1736504881.482057000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.14.14	192.168.0.1	20	80											
1736504881.497935000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.15.15	192.168.0.1	20	80											
1736504881.513454000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.16.16	192.168.0.1	20	80											
1736504881.529261000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.17.17	192.168.0.1	20	80											
1736504881.544320000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.18.18	192.168.0.1	20	80											
1736504881.560547000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.19.19	192.168.0.1	20	80											
1736504881.576300000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.20.20	192.168.0.1	20	80											
1736504881.591003000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.21.21	192.168.0.1	20	80											
1736504881.607283000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.22.22	192.168.0.1	20	80											
1736504881.624846000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.23.23	192.168.0.1	20	80											
1736504881.639537000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.24.24	192.168.0.1	20	80											
1736504881.654862000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.25.25	192.168.0.1	20	80											
1736504881.671134000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.26.26	192.168.0.1	20	80											
1736504881.686111000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.27.27	192.168.0.1	20	80											
1736504881.701356000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.28.28	192.168.0.1	20	80											
1736504881.717659000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.29.29	192.168.0.1	20	80											
1736504881.734870000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.30.30	192.168.0.1	20	80											
1736504881.750791000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.31.31	192.168.0.1	20	80											
1736504881.765617000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.32.32	192.168.0.1	20	80											
1736504881.781213000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.33.33	192.168.0.1	20	80											
1736504881.796923000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.34.34	192.168.0.1	20	80											
1736504881.827482000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.35.35	192.168.0.1	20	80											
1736504881.844226000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.36.36	192.168.0.1	20	80											
1736504881.859450000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.37.37	192.168.0.1	20	80											
1736504881.875240000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.38.38	192.168.0.1	20	80											
1736504881.891102000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.39.39	192.168.0.1	20	80											
1736504881.907165000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.40.40	192.168.0.1	20	80											
1736504881.923387000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.41.41	192.168.0.1	20	80											
1736504881.939709000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.42.42	192.168.0.1	20	80											
1736504881.953609000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.43.43	192.168.0.1	20	80											
1736504881.969238000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.44.44	192.168.0.1	20	80											
1736504881.985697000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.45.45	192.168.0.1	20	80											
1736504882.001914000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.46.46	192.168.0.1	20	80											
1736504882.016583000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.47.47	192.168.0.1	20	80											
1736504882.032484000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.48.48	192.168.0.1	20	80											
1736504882.048616000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.49.49	192.168.0.1	20	80											
1736504882.063628000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.50.50	192.168.0.1	20	80											
1736504882.079256000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.51.51	192.168.0.1	20	80											
1736504882.094983000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.52.52	192.168.0.1	20	80											
1736504882.111389000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.53.53	192.168.0.1	20	80											
1736504882.126504000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.54.54	192.168.0.1	20	80											
1736504882.142660000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.55.55	192.168.0.1	20	80											
1736504882.157869000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.56.56	192.168.0.1	20	80											
1736504882.173496000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.57.57	192.168.0.1	20	80											
1736504882.190701000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.58.58	192.168.0.1	20	80											
1736504882.204365000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.59.59	192.168.0.1	20	80											
1736504882.221757000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.60.60	192.168.0.1	20	80											
1736504882.236793000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.61.61	192.168.0.1	20	80											
1736504882.251704000	54	68:3e:26:98:82:67	b0:0a:d5:d3:d2:2b	10.10.62.62	192.168.0.1	20	80											
